Time	Status code	Status category	Status color	Pgm code	Pgm step	Pgm para	Pgm cycle	mV	mA	Temperature	Duration	Charge count	Discharge count	Capacity	Analog input 1	Analog input 2	Analog input 3	Analog input 4	Digital input 1	Digital input 2	Digital input 3	Digital input 4	Digital output 1	Digital output 2	Digital output 3	Digital output 4	Analog output 1	Analog output 2	
0.000000	8	3	3	0	1	2	2	3869	524	23	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.259200	8	3	3	0	1	2	2	3906	550	22	19	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1.254233	8	3	3	0	1	2	2	3960	551	23	78	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2.250717	8	3	3	0	1	2	2	3988	550	23	138	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3.264483	8	3	3	0	1	2	2	3996	548	23	199	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4.260967	8	3	3	0	1	2	2	3999	550	23	259	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5.256000	8	3	3	0	1	2	2	4001	550	23	318	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6.252483	8	3	3	0	1	2	2	4003	549	23	378	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7.247517	8	3	3	0	1	2	2	4007	549	23	438	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8.262717	8	3	3	0	1	2	2	4011	550	23	499	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9.257767	8	3	3	0	1	2	2	4015	549	23	559	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10.254233	8	3	3	0	1	2	2	4019	549	23	618	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11.249283	8	3	3	0	1	2	2	4024	550	23	678	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12.260167	8	3	3	0	1	2	2	4029	548	23	739	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13.248000	8	3	3	0	1	2	2	4035	550	23	798	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14.251683	8	3	3	0	1	2	2	4041	550	23	858	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
15.258233	8	3	3	0	1	2	2	4046	549	23	918	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
