Time	Status code	Status category	Status color	Pgm code	Pgm step	Pgm para	Pgm cycle	mV	mA	Temperature	Duration	Charge count	Discharge count	Capacity	Analog input 1	Analog input 2	Analog input 3	Analog input 4	Digital input 1	Digital input 2	Digital input 3	Digital input 4	Digital output 1	Digital output 2	Digital output 3	Digital output 4	Analog output 1	Analog output 2	
0.000000	8	3	3	0	1	2	2	3642	346	25	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.727200	8	3	3	0	1	2	2	3717	549	25	46	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1.722233	8	3	3	0	1	2	2	3758	550	25	106	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2.737433	8	3	3	0	1	2	2	3777	549	25	167	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3.732483	8	3	3	0	1	2	2	3782	549	25	226	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4.728967	8	3	3	0	1	2	2	3786	550	25	286	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5.724000	8	3	3	0	1	2	2	3791	549	25	346	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6.739200	8	3	3	0	1	2	2	3795	550	25	407	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7.734233	8	3	3	0	1	2	2	3799	548	25	467	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8.730717	8	3	3	0	1	2	2	3804	550	25	526	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9.725767	8	3	3	0	1	2	2	3808	550	25	586	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10.722233	8	3	3	0	1	2	2	3813	550	25	646	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11.736000	8	3	3	0	1	2	2	3818	550	25	707	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12.722400	8	3	3	0	1	2	2	3823	550	25	766	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13.727517	8	3	3	0	1	2	2	3828	549	25	826	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14.734083	8	3	3	0	1	2	2	3834	550	25	886	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
15.739200	8	3	3	0	1	2	2	3841	550	25	947	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
16.725600	8	3	3	0	1	2	2	3846	550	25	1006	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
17.730717	8	3	3	0	1	2	2	3853	550	25	1066	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
18.737283	8	3	3	0	1	2	2	3859	549	25	1127	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
19.722233	8	3	3	0	1	2	2	3865	550	25	1186	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20.728800	8	3	3	0	1	2	2	3871	549	25	1246	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21.733917	8	3	3	0	1	2	2	3876	550	25	1306	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
22.739033	8	3	3	0	1	2	2	3881	550	25	1367	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
23.725433	8	3	3	0	1	2	2	3885	550	25	1426	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
24.730567	8	3	3	0	1	2	2	3888	550	25	1486	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
25.735683	8	3	3	0	1	2	2	3892	550	25	1547	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
26.723517	8	3	3	0	1	2	2	3894	549	25	1606	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
27.727200	8	3	3	0	1	2	2	3897	549	25	1666	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
28.733767	8	3	3	0	1	2	2	3899	550	25	1726	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
29.738883	8	3	3	0	1	2	2	3902	549	25	1787	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
30.725283	8	3	3	0	1	2	2	3904	549	25	1846	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
31.730400	8	3	3	0	1	2	2	3906	549	25	1906	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
32.736967	8	3	3	0	1	2	2	3909	550	25	1967	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
33.740633	8	3	3	0	1	2	2	3911	549	25	2027	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
34.731367	8	3	3	0	1	2	2	3913	549	25	2086	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
35.737917	8	3	3	0	1	2	2	3916	550	25	2147	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
