Time	Status code	Status category	Status color	Pgm code	Pgm step	Pgm para	Pgm cycle	mV	mA	Temperature	Duration	Charge count	Discharge count	Capacity	Analog input 1	Analog input 2	Analog input 3	Analog input 4	Digital input 1	Digital input 2	Digital input 3	Digital input 4	Digital output 1	Digital output 2	Digital output 3	Digital output 4	Analog output 1	Analog output 2	
0.000000	8	3	3	0	1	2	2	4063	639	23	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.351367	8	3	3	0	1	2	2	4011	676	23	23	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1.347833	8	3	3	0	1	2	2	4014	674	23	83	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2.361600	8	3	3	0	1	2	2	4031	674	23	144	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3.358083	8	3	3	0	1	2	2	4026	675	23	203	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4.353117	8	3	3	0	1	2	2	4040	674	23	263	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5.349600	8	3	3	0	1	2	2	4047	674	23	323	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6.364800	8	3	3	0	1	2	2	4054	674	23	384	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7.361283	8	3	3	0	1	2	2	4062	675	23	444	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8.356317	8	3	3	0	1	2	2	4061	674	23	503	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9.352800	8	3	3	0	1	2	2	4065	674	23	563	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10.347833	8	3	3	0	1	2	2	4074	674	23	623	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11.363033	8	3	3	0	1	2	2	4078	675	23	684	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12.353767	8	3	3	0	1	2	2	4084	675	23	743	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13.358883	8	3	3	0	1	2	2	4083	674	23	803	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14.364000	8	3	3	0	1	2	2	4089	676	23	864	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
15.351833	8	3	3	0	1	2	2	4095	674	23	923	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
16.358400	8	3	3	0	1	2	2	4098	674	23	983	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
17.362083	8	3	3	0	1	2	2	4102	674	23	1044	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
18.349917	8	3	3	0	1	2	2	4104	675	23	1103	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
19.355033	8	3	3	0	1	2	2	4109	674	23	1163	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20.360167	8	3	3	0	1	2	2	4118	673	23	1223	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21.365283	8	3	3	0	1	2	2	4123	668	23	1284	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
22.353117	8	3	3	0	1	2	2	4128	668	23	1343	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
23.356800	8	3	3	0	1	2	2	4134	666	23	1403	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
24.363367	8	3	3	0	1	2	2	4138	665	23	1464	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
25.351200	8	3	3	0	1	2	2	4144	664	23	1523	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
26.354883	8	3	3	0	1	2	2	4151	664	23	1583	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
27.360000	8	3	3	0	1	2	2	4155	664	23	1643	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
28.366567	8	3	3	0	1	2	2	4161	663	23	1704	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
29.351517	8	3	3	0	1	2	2	4165	663	23	1763	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
30.358083	8	3	3	0	1	2	2	4172	662	23	1823	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
31.363200	8	3	3	0	1	2	2	4180	661	23	1884	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
32.349600	8	3	3	0	1	2	2	4184	660	23	1943	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
33.356167	8	3	3	0	1	2	2	4191	660	23	2003	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
34.361283	8	3	3	0	1	2	2	4197	660	23	2063	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
35.367833	8	3	3	0	1	2	2	4200	657	23	2124	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
36.352800	8	3	3	0	1	2	2	4200	639	23	2183	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
37.359367	8	3	3	0	1	2	2	4200	626	23	2243	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
38.364483	8	3	3	0	1	2	2	4200	606	23	2304	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
39.352317	8	3	3	0	1	2	2	4201	590	23	2363	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
40.357433	8	3	3	0	1	2	2	4200	574	23	2423	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
41.364000	8	3	3	0	1	2	2	4200	561	23	2484	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
42.348967	8	3	3	0	1	2	2	4200	550	23	2543	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
43.355517	8	3	3	0	1	2	2	4200	537	23	2603	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
44.360633	8	3	3	0	1	2	2	4200	525	23	2663	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45.365767	8	3	3	0	1	2	2	4200	509	23	2724	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
46.353600	8	3	3	0	1	2	2	4200	492	23	2783	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
47.358717	8	3	3	0	1	2	2	4200	474	23	2843	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
48.362400	8	3	3	0	1	2	2	4200	456	23	2904	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
49.350233	8	3	3	0	1	2	2	4200	451	23	2963	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
50.356800	8	3	3	0	1	2	2	4200	445	23	3023	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
