Time	Status code	Status category	Status color	Pgm code	Pgm step	Pgm para	Pgm cycle	mV	mA	Temperature	Duration	Charge count	Discharge count	Capacity	Analog input 1	Analog input 2	Analog input 3	Analog input 4	Digital input 1	Digital input 2	Digital input 3	Digital input 4	Digital output 1	Digital output 2	Digital output 3	Digital output 4	Analog output 1	Analog output 2	
0.000000	8	3	3	0	1	2	2	3805	675	26	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.308167	8	3	3	0	1	2	2	3824	674	26	22	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1.304633	8	3	3	0	1	2	2	3844	674	26	82	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2.299683	8	3	3	0	1	2	2	3855	676	26	141	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3.291833	8	3	3	0	1	2	2	3864	675	26	201	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4.295517	8	3	3	0	1	2	2	3871	674	26	261	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5.297767	8	3	3	0	1	2	2	3879	674	26	321	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6.300000	8	3	3	0	1	2	2	3886	679	26	381	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7.308000	8	3	3	0	1	2	2	3893	675	26	442	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8.291517	8	3	3	0	1	2	2	3899	675	26	501	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9.305283	8	3	3	0	1	2	2	3906	675	26	562	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10.303200	8	3	3	0	1	2	2	3913	676	26	622	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11.302567	8	3	3	0	1	2	2	3919	675	26	681	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12.299033	8	3	3	0	1	2	2	3924	675	26	741	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13.292633	8	3	3	0	1	2	2	3930	674	26	801	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14.293433	8	3	3	0	1	2	2	3935	675	26	861	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
15.291367	8	3	3	0	1	2	2	3940	675	26	921	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
16.308000	8	3	3	0	1	2	2	3945	675	26	982	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
17.313117	8	3	3	0	1	2	2	3950	675	26	1042	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
18.308167	8	3	3	0	1	2	2	3954	675	26	1102	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
19.294567	8	3	3	0	1	2	2	3958	674	26	1161	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20.298233	8	3	3	0	1	2	2	3962	675	26	1221	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21.299033	8	3	3	0	1	2	2	3967	676	26	1281	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
22.294083	8	3	3	0	1	2	2	3970	674	26	1341	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
23.293433	8	3	3	0	1	2	2	3974	676	26	1401	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
24.298567	8	3	3	0	1	2	2	3979	674	26	1461	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
25.299367	8	3	3	0	1	2	2	3983	675	26	1521	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
26.295833	8	3	3	0	1	2	2	3987	677	26	1581	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
27.295200	8	3	3	0	1	2	2	3991	675	26	1641	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
28.300317	8	3	3	0	1	2	2	3996	675	26	1701	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
29.315517	8	3	3	0	1	2	2	4000	675	26	1762	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
30.309117	8	3	3	0	1	2	2	4005	674	26	1822	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
31.294083	8	3	3	0	1	2	2	4009	675	26	1881	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
