Time	Status code	Status category	Status color	Pgm code	Pgm step	Pgm para	Pgm cycle	mV	mA	Temperature	Duration	Charge count	Discharge count	Capacity	Analog input 1	Analog input 2	Analog input 3	Analog input 4	Digital input 1	Digital input 2	Digital input 3	Digital input 4	Digital output 1	Digital output 2	Digital output 3	Digital output 4	Analog output 1	Analog output 2	
0.000000	8	3	3	0	1	2	2	3986	364	26	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.796317	8	3	3	0	1	2	2	4200	521	26	50	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1.791367	8	3	3	0	1	2	2	4031	675	26	109	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2.787833	8	3	3	0	1	2	2	4051	674	26	169	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3.784317	8	3	3	0	1	2	2	4052	674	26	229	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4.798083	8	3	3	0	1	2	2	4061	675	26	290	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5.793117	8	3	3	0	1	2	2	4066	675	26	350	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6.789600	8	3	3	0	1	2	2	4064	675	26	409	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7.784633	8	3	3	0	1	2	2	4060	675	26	469	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8.781117	8	3	3	0	1	2	2	4068	674	26	529	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9.794883	8	3	3	0	1	2	2	4108	675	26	590	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10.792800	8	3	3	0	1	2	2	4053	674	26	649	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11.786400	8	3	3	0	1	2	2	4088	675	26	709	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12.794400	8	3	3	0	1	2	2	4104	674	26	769	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13.800967	8	3	3	0	1	2	2	4110	675	26	830	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14.785917	8	3	3	0	1	2	2	4115	674	26	889	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
15.792483	8	3	3	0	1	2	2	4124	668	26	949	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
16.796167	8	3	3	0	1	2	2	4129	667	26	1010	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
17.784000	8	3	3	0	1	2	2	4128	667	26	1069	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
18.789117	8	3	3	0	1	2	2	4131	667	26	1129	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
19.794233	8	3	3	0	1	2	2	4135	666	26	1189	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20.799367	8	3	3	0	1	2	2	4140	666	27	1250	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21.785767	8	3	3	0	1	2	2	4145	665	26	1309	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
22.790883	8	3	3	0	1	2	2	4151	665	27	1369	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
23.797433	8	3	3	0	1	2	2	4156	664	26	1430	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
24.782400	8	3	3	0	1	2	2	4161	664	26	1489	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
25.788967	8	3	3	0	1	2	2	4164	663	26	1549	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
26.792633	8	3	3	0	1	2	2	4170	662	26	1609	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
27.799200	8	3	3	0	1	2	2	4176	662	27	1670	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
28.785600	8	3	3	0	1	2	2	4181	661	26	1729	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
29.790717	8	3	3	0	1	2	2	4188	661	26	1789	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
30.795833	8	3	3	0	1	2	2	4193	659	26	1849	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
