Time	Status code	Status category	Status color	Pgm code	Pgm step	Pgm para	Pgm cycle	mV	mA	Temperature	Duration	Charge count	Discharge count	Capacity	Analog input 1	Analog input 2	Analog input 3	Analog input 4	Digital input 1	Digital input 2	Digital input 3	Digital input 4	Digital output 1	Digital output 2	Digital output 3	Digital output 4	Analog output 1	Analog output 2	
0.000000	8	3	3	0	1	2	2	4105	626	25	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.594717	8	3	3	0	1	2	2	4137	671	25	38	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1.589767	8	3	3	0	1	2	2	4155	669	25	97	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2.586233	8	3	3	0	1	2	2	4167	668	25	157	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3.582717	8	3	3	0	1	2	2	4178	668	25	217	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4.579200	8	3	3	0	1	2	2	4188	666	25	277	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5.592967	8	3	3	0	1	2	2	4198	666	25	338	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6.589433	8	3	3	0	1	2	2	4200	603	25	397	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7.584483	8	3	3	0	1	2	2	4200	549	25	457	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8.580967	8	3	3	0	1	2	2	4200	503	25	517	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9.596167	8	3	3	0	1	2	2	4200	459	25	578	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10.592633	8	3	3	0	1	2	2	4200	421	25	638	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11.587683	8	3	3	0	1	2	2	4200	388	25	697	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12.592800	8	3	3	0	1	2	2	4200	358	25	758	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13.579200	8	3	3	0	1	2	2	4200	330	25	817	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
