Time	Status code	Status category	Status color	Pgm code	Pgm step	Pgm para	Pgm cycle	mV	mA	Temperature	Duration	Charge count	Discharge count	Capacity	Analog input 1	Analog input 2	Analog input 3	Analog input 4	Digital input 1	Digital input 2	Digital input 3	Digital input 4	Digital output 1	Digital output 2	Digital output 3	Digital output 4	Analog output 1	Analog output 2	
0.000000	8	3	3	0	1	2	2	4200	193	25	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.233283	8	3	3	0	1	2	2	4200	179	25	16	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1.228317	8	3	3	0	1	2	2	4200	157	25	76	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2.224800	8	3	3	0	1	2	2	4200	145	25	136	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3.238567	8	3	3	0	1	2	2	4200	137	25	197	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4.235033	8	3	3	0	1	2	2	4200	129	25	256	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5.230083	8	3	3	0	1	2	2	4200	122	25	316	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6.226567	8	3	3	0	1	2	2	4200	115	25	376	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7.241767	8	3	3	0	1	2	2	4201	110	25	437	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8.238233	8	3	3	0	1	2	2	4200	106	25	497	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9.233283	8	3	3	0	1	2	2	4200	100	25	556	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10.229767	8	3	3	0	1	2	2	4200	96	25	616	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11.224800	8	3	3	0	1	2	2	4200	92	25	676	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12.234233	8	3	3	0	1	2	2	4200	88	25	736	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13.239367	8	3	3	0	1	2	2	4201	84	25	797	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14.225767	8	3	3	0	1	2	2	4201	80	25	856	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
15.232317	8	3	3	0	1	2	2	4200	77	25	916	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
16.236000	8	3	3	0	1	2	2	4200	74	25	976	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
17.242567	8	3	3	0	1	2	2	4200	70	25	1037	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
18.228967	8	3	3	0	1	2	2	4200	67	25	1096	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
18.289433	8	6	3	0	2	7	1	3984	-663	25	1100	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
19.235517	8	6	3	0	2	7	1	3941	-674	25	1156	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20.240633	8	6	3	0	2	7	1	3924	-674	25	1217	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21.228483	8	6	3	0	2	7	1	3912	-674	25	1276	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
22.235033	8	6	3	0	2	7	1	3901	-673	25	1336	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
23.238717	8	6	3	0	2	7	1	3891	-673	25	1397	1	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
24.226567	8	6	3	0	2	7	1	3881	-678	25	1456	1	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
